accident_key,time_key,location_key,weather_key,road_key,severity,num_vehicles,num_casualties,speed_limit
18655,115,1,8,7,3,3,1,70
18656,23,1,1,2,3,2,4,30
18657,78,2,1,10,3,2,3,30
18658,117,2,2,9,3,5,1,30
18659,140,1,1,9,3,1,1,20
18660,113,2,1,9,3,2,1,50
18661,10,2,2,7,2,2,1,30
18662,52,1,4,2,3,2,1,60
18663,53,1,1,4,3,2,3,30
18664,63,2,1,6,3,3,4,30
18665,25,2,2,2,3,4,1,50
18666,22,1,1,2,3,4,1,30
18667,14,1,3,28,3,2,1,30
18668,2,1,4,2,2,1,2,30
18669,58,2,3,8,3,1,1,70
18670,129,1,1,9,1,2,1,30
18671,24,1,2,7,3,1,1,30
18672,71,1,1,2,2,1,3,40
18673,15,1,2,2,3,5,2,30
18674,55,2,8,2,3,2,3,70
18675,70,2,1,25,3,3,2,30
18676,25,1,1,23,3,3,1,60
18677,86,1,1,12,3,1,1,60
18678,103,2,2,7,2,1,1,40
18679,6,1,1,9,3,1,1,60
18680,74,1,1,2,3,2,1,60
18681,42,1,1,2,3,3,1,30
18682,88,1,5,11,3,3,2,30
18683,97,2,2,16,3,2,1,30
18684,122,1,4,9,3,2,2,30
18685,112,2,3,9,2,2,3,70
18686,35,1,6,13,2,2,2,50
18687,114,2,8,2,3,5,1,60
18688,77,1,5,2,2,1,3,30
18689,118,1,7,9,3,2,1,30
18690,64,1,3,9,3,2,2,30
18691,21,1,1,7,3,1,2,30
18692,95,1,1,25,3,2,2,30
18693,9,1,1,7,3,2,2,30
18694,2,1,2,7,3,1,1,60
18695,44,1,1,2,3,1,1,60
18696,63,1,8,9,3,2,2,30
18697,131,1,2,3,3,2,2,30
18698,47,2,1,6,3,1,3,20
18699,8,1,1,13,3,1,1,30
18700,93,2,2,19,3,1,2,50
18701,23,2,2,7,3,1,1,40
18702,107,2,1,2,3,2,1,20
18703,17,2,7,2,3,2,4,40
18704,45,1,2,13,3,2,4,30
18705,40,1,1,2,3,2,1,40
18706,139,1,3,7,3,1,1,30
18707,103,1,1,2,3,2,1,30
18708,113,1,3,9,3,1,1,30
18709,49,2,1,2,3,2,1,30
18710,97,1,1,9,2,2,2,60
18711,121,2,1,16,3,2,1,30
18712,54,2,1,2,3,1,2,30
18713,94,2,1,2,3,1,1,30
18714,131,2,1,2,3,1,2,30
18715,61,2,1,9,3,1,3,30
18716,53,1,4,7,3,1,2,30
18717,91,1,1,7,3,1,1,70
18718,51,1,1,2,3,3,1,50
18719,14,2,1,7,3,3,1,30
18720,98,2,1,2,3,2,1,30
18721,57,2,2,2,3,1,1,60
18722,134,1,5,9,3,2,1,30
18723,24,2,3,11,3,1,1,50
18724,121,1,8,28,3,1,2,30
18725,33,2,1,9,3,5,1,30
18726,80,1,8,3,3,2,1,30
18727,75,2,1,40,3,1,2,20
18728,37,2,8,2,3,1,1,30
18729,164,1,1,2,3,2,2,30
18730,64,1,4,9,3,2,1,30
18731,103,2,1,2,3,2,1,30
18732,83,2,3,2,2,1,1,70
18733,90,1,5,33,2,1,1,20
18734,97,1,1,2,3,2,1,30
18735,128,1,1,2,2,2,3,30
18736,90,1,1,2,3,2,1,30
18737,69,1,1,25,3,4,1,20
18738,45,1,2,9,3,2,1,30
18739,104,2,2,33,3,2,1,30
18740,136,1,4,6,3,2,2,30
18741,131,1,7,7,3,2,1,30
18742,10,1,3,17,2,5,1,30
18743,47,2,1,2,3,2,1,70
18744,44,1,1,7,3,1,1,50
18745,60,1,2,17,3,2,1,30
18746,90,2,1,3,3,1,2,40
18747,1,1,1,2,3,2,1,30
18748,95,2,4,2,3,2,2,40
18749,106,1,1,9,2,2,2,50
18750,116,1,2,9,3,2,1,30
18751,104,1,8,2,3,1,1,30
18752,50,1,2,7,3,2,3,40
18753,89,2,1,2,3,3,2,30
18754,104,2,1,9,3,2,1,30
18755,51,1,1,2,3,2,1,50
18756,139,1,1,2,3,3,1,20
18757,116,1,8,9,3,2,1,50
18758,79,1,2,3,3,1,1,30
18759,56,1,1,5,3,2,2,50
18760,68,1,1,9,3,2,1,60
18761,7,2,4,6,3,3,1,30
18762,141,1,1,3,3,2,2,30
18763,106,1,2,2,3,2,2,60
18764,44,1,1,10,3,2,2,30
18765,123,2,1,8,2,3,2,30
18766,48,1,1,17,2,4,3,30
18767,35,1,1,7,2,2,2,40
18768,90,1,2,7,3,2,1,60
18769,104,2,2,2,3,2,1,30
18770,104,2,1,11,3,2,1,40
18771,95,1,1,17,3,2,1,30
18772,10,1,3,7,3,2,1,30
18773,118,1,1,9,3,3,1,30
18774,126,1,1,9,3,3,2,30
18775,62,2,1,4,3,2,1,30
18776,17,1,1,11,2,1,1,20
18777,56,1,1,9,3,2,1,30
18778,71,1,1,16,3,2,1,30
18779,111,2,1,9,2,2,1,30
18780,119,1,1,3,3,3,1,60
18781,65,1,1,43,3,1,2,60
18782,47,1,1,2,3,1,1,30
18783,104,1,2,9,3,2,2,60
18784,125,1,4,17,3,2,2,70
18785,118,2,1,2,3,2,1,30
18786,43,1,1,9,2,1,2,30
18787,88,1,3,2,3,2,1,30
18788,6,2,1,2,3,4,1,30
18789,39,1,1,3,3,1,3,50
18790,161,2,1,8,3,1,3,40
18791,121,2,1,2,3,3,1,30
18792,145,2,4,2,2,3,3,30
18793,72,2,2,9,3,1,1,30
18794,61,1,1,2,3,2,1,60
18795,51,2,1,2,3,2,1,20
18796,94,1,1,7,3,2,1,70
18797,94,1,1,9,3,2,1,30
18798,81,2,1,29,3,1,2,50
18799,97,2,1,13,3,2,4,30
18800,131,1,4,2,3,2,1,70
18801,15,1,1,3,3,2,1,70
18802,14,1,1,7,3,4,2,30
18803,29,1,1,7,3,2,2,40
18804,30,1,1,9,3,2,3,30
18805,76,1,6,9,3,3,1,30
18806,117,1,1,9,3,2,1,30
18807,77,2,1,9,3,1,1,40
18808,66,2,7,40,2,1,1,30
18809,79,2,1,9,3,1,1,30
18810,51,1,1,9,3,1,1,70
18811,94,1,1,9,3,2,2,60
18812,35,1,7,7,3,1,2,30
18813,44,2,1,2,3,2,2,30
18814,22,2,1,2,3,1,1,60
18815,9,2,2,9,3,2,1,70
18816,129,1,1,7,3,3,4,70
18817,155,1,1,2,3,2,1,60
18818,128,1,1,2,3,3,1,50
18819,115,1,1,9,3,2,1,30
18820,1,1,1,2,3,2,1,30
18821,53,1,1,2,3,2,3,30
18822,120,2,2,10,3,4,1,40
18823,118,2,2,5,3,1,1,50
18824,66,1,1,13,3,1,1,60
18825,22,2,1,16,3,2,2,30
18826,97,1,5,3,3,2,2,40
18827,111,2,1,9,3,3,1,40
18828,53,1,1,9,3,1,1,60
18829,60,1,1,7,3,4,2,30
18830,8,1,2,7,3,1,1,20
18831,71,1,1,21,2,2,2,50
18832,34,1,1,9,3,3,1,40
18833,40,1,3,2,3,2,1,30
18834,54,1,2,16,3,2,1,70
18835,140,1,1,16,3,2,1,30
18836,74,1,1,2,3,2,2,30
18837,19,2,1,2,3,1,1,30
18838,111,1,1,7,3,1,1,60
18839,31,1,3,2,3,1,1,70
18840,139,2,2,2,3,1,1,70
18841,89,1,1,2,2,1,1,30
18842,4,2,1,9,3,2,1,30
18843,15,1,8,11,3,2,1,20
18844,159,2,1,2,3,1,3,30
18845,128,1,1,7,3,1,1,50
18846,29,1,1,16,3,1,3,60
18847,77,1,1,13,3,1,1,30
18848,98,1,1,2,3,1,1,20
18849,63,1,1,2,3,2,4,30
18850,30,2,8,16,3,2,3,60
18851,66,1,1,2,3,1,1,30
18852,94,2,1,1,3,2,1,60
18853,34,2,1,3,3,1,1,30
18854,127,1,1,2,3,1,3,30
18855,22,2,1,9,3,2,2,50
18856,51,1,1,2,3,2,2,30
18857,1,1,1,2,3,2,1,50
18858,29,2,1,2,3,1,1,30
18859,82,1,6,2,3,4,1,50
18860,98,2,2,9,3,2,4,30
18861,58,1,1,2,3,1,1,50
18862,130,2,1,9,3,2,1,30
18863,74,1,1,13,3,2,1,30
18864,67,1,7,25,3,1,2,20
18865,35,1,1,19,3,1,2,60
18866,100,1,2,2,3,1,1,30
18867,30,2,1,3,3,2,1,30
18868,38,1,1,8,3,2,1,50
18869,31,2,1,2,3,1,1,20
18870,30,2,1,2,3,1,1,30
18871,157,1,1,13,3,5,1,30
18872,98,1,1,24,3,1,1,50
18873,22,1,1,17,2,2,1,40
18874,118,1,4,2,2,4,2,40
18875,111,1,1,17,3,1,4,40
18876,72,1,1,9,2,1,3,60
18877,83,2,5,2,3,1,1,30
18878,18,1,1,2,3,1,2,30
18879,34,2,1,2,3,2,1,70
18880,140,1,6,7,3,2,1,30
18881,29,1,2,2,3,2,2,30
18882,11,2,1,2,3,2,2,30
18883,40,1,7,2,3,2,2,60
18884,30,1,2,7,3,3,1,50
18885,3,2,1,9,3,3,4,50
18886,162,1,1,3,3,2,1,30
18887,86,1,2,2,3,4,1,30
18888,127,2,1,2,3,2,1,60
18889,54,1,2,2,3,2,1,60
18890,13,1,1,9,3,3,3,30
18891,49,2,1,2,3,2,1,40
18892,139,1,1,2,3,1,1,70
18893,61,2,1,2,3,3,4,30
18894,105,1,1,7,3,2,1,30
18895,71,2,1,3,3,2,1,60
18896,141,2,2,3,3,1,1,30
18897,121,1,2,6,3,2,1,30
18898,106,2,1,13,3,2,1,30
18899,76,1,1,6,3,2,1,40
18900,88,1,1,14,3,2,1,70
18901,131,1,8,11,2,2,3,30
18902,76,2,2,22,2,2,2,30
18903,36,1,1,16,3,2,1,30
18904,88,2,1,4,3,2,3,40
18905,74,1,1,9,2,2,1,30
18906,4,2,2,2,3,4,1,40
18907,119,2,1,6,3,2,1,30
18908,90,1,1,2,2,1,1,30
18909,39,1,5,3,3,4,1,30
18910,137,2,1,2,3,2,1,60
18911,111,1,1,6,3,1,1,60
18912,101,2,1,9,3,1,4,30
18913,70,2,1,9,3,2,1,30
18914,104,2,4,9,3,3,2,30
18915,105,1,5,3,3,1,1,50
18916,143,1,1,7,3,1,1,30
18917,74,1,3,31,3,1,1,30
18918,93,1,1,25,3,2,3,30
18919,65,2,1,17,3,3,1,30
18920,77,1,1,14,3,5,1,30
18921,77,1,1,43,3,2,3,20
18922,2,1,1,2,3,3,1,70
18923,70,2,1,3,3,2,1,60
18924,98,1,3,9,3,1,1,30
18925,98,2,1,7,3,2,1,60
18926,123,2,2,9,3,1,1,60
18927,25,1,1,6,3,4,1,50
18928,64,2,8,8,3,1,1,30
18929,88,2,1,7,3,2,1,30
18930,144,1,1,2,3,2,1,20
18931,31,1,7,3,3,1,1,30
18932,113,1,2,31,3,1,4,40
18933,130,2,1,26,2,2,1,50
18934,94,1,1,9,3,2,2,30
18935,63,2,2,2,3,4,3,30
18936,111,2,1,13,3,1,1,70
18937,41,1,1,2,3,2,1,50
18938,73,1,3,3,3,5,1,60
18939,45,2,1,2,1,2,1,30
18940,10,2,1,2,3,1,1,60
18941,89,2,5,33,3,2,1,60
18942,68,1,1,13,3,2,2,70
18943,19,2,1,13,3,2,1,60
18944,162,1,2,14,2,3,1,30
18945,94,2,4,9,3,1,1,60
18946,64,1,1,7,3,1,2,40
18947,13,1,1,2,3,2,1,60
18948,35,1,1,3,3,2,1,30
18949,44,1,7,2,3,2,1,60
18950,93,1,1,30,3,2,1,30
18951,104,1,2,9,3,2,1,40
18952,11,1,1,2,3,2,1,20
18953,45,1,6,16,3,3,2,30
18954,2,1,1,23,3,2,1,30
18955,40,1,1,7,3,3,1,30
18956,121,2,4,7,3,1,3,30
18957,49,1,1,7,3,2,1,30
18958,50,1,3,7,2,1,2,30
18959,106,1,4,12,3,2,1,30
18960,29,1,2,7,3,2,3,60
18961,71,2,1,13,3,1,2,30
18962,125,1,1,2,3,2,4,60
18963,25,2,1,7,2,2,2,60
18964,85,1,1,7,3,1,1,40
18965,66,2,1,9,3,4,3,20
18966,20,2,1,9,2,2,2,30
18967,121,1,1,13,3,1,2,50
18968,43,2,1,16,3,2,4,30
18969,94,1,1,2,3,2,2,30
18970,84,1,1,7,3,1,1,30
18971,51,2,5,2,3,2,4,30
18972,89,1,2,15,3,3,1,30
18973,113,1,5,2,3,4,1,30
18974,54,1,1,9,3,1,1,30
18975,84,1,1,25,2,1,2,30
18976,2,1,1,2,3,1,1,30
18977,10,2,1,2,3,2,1,30
18978,35,1,1,11,2,3,2,50
18979,118,1,2,16,3,1,1,60
18980,70,1,5,17,3,2,1,30
18981,17,1,1,9,3,1,1,60
18982,122,1,1,13,3,2,3,30
18983,64,1,1,9,3,1,1,30
18984,35,1,1,2,3,4,2,30
18985,61,1,1,48,3,2,1,60
18986,67,2,2,2,3,4,4,30
18987,33,1,2,16,3,3,1,30
18988,88,1,8,7,3,4,1,30
18989,87,1,4,7,2,1,2,70
18990,50,1,2,9,3,3,1,20
18991,30,2,7,40,3,2,1,30
18992,90,2,1,16,3,2,3,30
18993,120,1,1,2,3,2,1,30
18994,13,1,1,6,3,4,1,30
18995,59,2,5,7,3,2,1,30
18996,129,1,1,33,3,1,1,60
18997,23,1,1,2,3,2,1,60
18998,87,2,2,16,3,3,1,30
18999,10,1,1,2,3,1,2,30
19000,79,1,3,6,3,2,1,30
19001,71,2,1,9,3,3,1,60
19002,74,2,8,9,3,1,4,40
19003,21,1,5,3,2,2,1,30
19004,21,2,2,16,3,1,2,30
19005,29,1,3,7,3,2,1,30
19006,43,2,1,3,3,2,1,30
19007,68,1,8,2,3,2,1,30
19008,84,2,1,6,3,1,1,30
19009,71,2,1,2,3,1,1,30
19010,88,2,1,3,3,4,4,20
19011,29,2,7,28,2,2,1,30
19012,1,1,5,2,1,2,3,70
19013,51,1,1,17,3,3,1,60
19014,63,2,6,2,3,3,2,30
19015,46,1,2,14,2,2,1,60
19016,87,1,2,2,3,1,1,30
19017,23,1,7,5,3,2,1,40
19018,63,2,1,13,3,1,2,50
19019,127,2,8,9,2,2,2,70
19020,87,1,2,2,3,3,1,70
19021,71,1,1,2,3,1,2,50
19022,89,1,2,2,3,2,2,40
19023,72,1,1,6,3,2,1,30
19024,95,1,1,3,3,2,1,40
19025,70,2,1,8,3,1,1,30
19026,70,1,5,9,2,1,3,60
19027,3,2,1,13,3,2,1,40
19028,157,1,1,16,3,2,1,60
19029,37,1,1,9,3,3,2,30
19030,87,2,1,16,3,2,1,30
19031,39,1,7,2,3,1,2,30
19032,78,1,1,9,2,2,1,60
19033,14,1,1,3,2,1,3,30
19034,89,1,1,2,3,1,1,40
19035,78,1,1,7,3,3,2,60
19036,45,2,1,16,3,3,1,60
19037,88,1,1,13,3,1,2,30
19038,43,2,1,5,3,1,2,30
19039,18,2,1,13,3,1,1,70
19040,11,1,1,9,3,1,1,70
19041,86,1,2,3,3,1,1,30
19042,22,1,8,12,3,2,2,70
19043,35,2,7,2,3,1,2,60
19044,18,2,6,13,3,2,2,30
19045,72,2,1,2,3,1,3,30
19046,85,2,7,2,3,1,1,30
19047,88,1,5,2,3,2,2,30
19048,86,1,2,2,2,3,1,40
19049,10,1,1,3,3,2,3,60
19050,18,1,3,2,3,1,1,30
19051,86,1,1,4,3,2,2,30
19052,30,2,2,6,3,2,1,30
19053,49,1,1,3,3,1,2,60
19054,149,1,1,2,2,1,1,30
19055,110,1,2,9,3,2,1,20
19056,9,1,2,16,3,2,2,30
19057,79,1,1,26,3,2,1,40
19058,106,1,1,5,3,1,1,30
19059,23,1,1,2,3,3,1,30
19060,18,2,2,9,2,4,1,50
19061,72,1,1,2,3,2,1,20
19062,117,2,1,2,3,1,1,30
19063,70,1,1,12,3,2,2,50
19064,91,2,1,2,3,1,1,60
19065,159,1,8,2,3,1,1,50
19066,95,1,1,9,2,5,2,30
19067,21,1,8,7,3,2,1,50
19068,78,1,1,7,3,2,1,30
19069,42,1,1,7,3,1,2,30
19070,44,1,1,17,3,3,1,30
19071,116,1,6,4,3,2,2,30
19072,119,1,6,7,3,3,1,70
19073,69,2,1,9,3,3,4,50
19074,134,1,2,4,3,2,1,40
19075,121,1,8,9,3,2,1,60
19076,84,1,5,2,3,2,1,20
19077,137,2,8,2,3,2,1,30
19078,65,1,4,2,3,2,2,30
19079,101,1,1,6,3,2,2,30
19080,106,1,2,2,3,1,1,30
19081,13,2,1,2,3,2,2,60
19082,29,1,8,9,3,2,1,60
19083,56,2,1,2,3,2,4,30
19084,51,1,2,3,3,4,1,30
19085,118,1,4,9,3,2,3,20
19086,60,1,5,4,3,2,2,30
19087,32,1,1,7,3,1,3,50
19088,147,1,2,9,3,2,2,30
19089,112,1,1,25,2,3,2,70
19090,106,2,3,2,3,1,1,30
19091,18,1,1,2,3,4,2,30
19092,63,1,2,13,3,2,1,40
19093,116,1,5,2,3,2,1,40
19094,94,2,2,6,3,2,1,30
19095,44,2,4,7,3,1,2,30
19096,122,2,1,2,3,1,1,60
19097,94,1,1,2,3,2,1,40
19098,22,1,2,7,3,2,1,30
19099,79,1,1,2,3,1,1,30
19100,74,2,2,11,3,2,1,50
19101,53,2,1,9,3,2,3,60
19102,103,1,1,9,3,1,2,30
19103,104,1,1,13,3,1,1,30
19104,83,1,7,11,3,1,1,30
19105,68,1,1,32,2,1,2,60
19106,103,1,1,16,3,2,1,30
19107,74,1,1,16,3,2,1,40
19108,113,1,1,9,3,1,1,30
19109,70,1,1,9,2,2,1,30
19110,87,2,2,6,2,3,1,30
19111,82,1,1,7,2,3,1,30
19112,64,2,3,6,3,2,1,30
19113,140,1,1,2,2,3,1,30
19114,30,1,8,9,3,2,1,40
19115,74,1,1,7,2,2,3,50
19116,137,1,2,2,3,2,1,30
19117,69,2,1,9,3,2,1,40
19118,28,1,1,8,2,1,1,30
19119,63,2,1,5,3,2,1,20
19120,17,2,1,2,3,2,1,60
19121,35,2,1,2,3,4,1,30
19122,44,1,1,2,3,1,1,20
19123,101,1,2,2,3,2,1,40
19124,1,1,1,17,2,1,3,30
19125,40,2,1,25,3,1,1,30
19126,128,2,1,9,2,1,1,70
19127,1,2,1,2,3,1,2,40
19128,92,2,8,9,3,1,1,40
19129,55,2,1,3,3,2,1,50
19130,76,2,1,2,3,2,1,40
19131,91,1,1,7,3,3,4,20
19132,72,2,1,9,2,3,2,30
19133,79,1,1,26,2,2,2,30
19134,6,1,1,9,3,1,1,20
19135,154,1,1,16,3,1,4,30
19136,5,1,1,2,3,2,1,60
19137,104,1,1,25,3,2,2,30
19138,113,1,1,2,3,2,1,30
19139,113,2,3,16,2,2,1,30
19140,119,1,2,7,3,2,1,30
19141,90,2,2,3,3,2,1,50
19142,3,1,1,9,3,2,1,30
19143,35,1,2,13,3,1,2,40
19144,38,1,1,2,3,2,1,30
19145,70,1,1,6,3,2,3,30
19146,23,2,2,7,3,2,1,30
19147,125,1,1,2,2,1,1,30
19148,29,1,1,3,3,5,1,30
19149,105,2,8,2,2,2,1,60
19150,93,1,2,37,3,2,2,50
19151,38,2,1,2,3,1,3,30
19152,68,1,1,3,3,2,1,30
19153,79,1,1,2,3,4,1,40
19154,40,1,1,7,3,1,1,40
19155,71,1,1,2,3,2,1,40
19156,36,1,1,46,2,2,1,30
19157,141,1,2,2,3,1,1,30
19158,21,1,2,13,3,1,1,30
19159,35,1,1,25,3,2,2,30
19160,22,1,2,9,3,3,1,30
19161,105,2,5,2,3,1,2,60
19162,145,1,1,3,3,2,1,70
19163,140,1,1,29,3,3,2,30
19164,63,2,2,2,3,1,1,70
19165,74,2,1,2,3,1,1,60
19166,54,1,1,7,3,2,1,50
19167,3,1,1,9,3,2,1,30
19168,141,1,1,2,3,4,2,30
19169,77,1,1,9,3,2,3,30
19170,127,1,1,2,3,2,4,70
19171,79,2,1,9,3,2,1,30
19172,67,1,1,3,3,2,1,50
19173,45,1,1,7,2,2,1,30
19174,45,1,1,7,3,2,1,70
19175,98,2,1,2,3,2,1,40
19176,5,1,8,7,3,3,1,30
19177,49,1,1,23,3,2,1,40
19178,4,1,5,7,3,2,2,70
19179,153,1,2,10,3,2,1,40
19180,115,2,1,2,3,1,3,60
19181,86,2,1,9,2,2,2,60
19182,94,2,1,2,1,1,1,70
19183,103,1,1,9,3,1,2,30
19184,116,1,1,2,3,5,1,30
19185,88,1,1,2,3,5,2,40
19186,9,2,1,2,3,2,1,30
19187,124,1,2,7,3,2,3,30
19188,42,1,1,3,3,1,1,30
19189,65,1,1,17,3,5,1,70
19190,44,1,2,11,3,2,2,30
19191,69,1,1,2,3,2,1,40
19192,42,1,1,18,1,1,1,40
19193,19,1,1,9,3,2,1,60
19194,86,1,5,2,3,3,3,30
19195,131,1,1,2,2,2,1,60
19196,85,2,1,33,2,4,3,60
19197,97,1,1,32,3,2,1,30
19198,63,1,1,13,3,1,1,60
19199,63,2,2,3,2,2,1,30
19200,68,1,2,7,3,2,1,40
19201,19,1,1,5,3,2,1,50
19202,5,1,1,25,3,1,1,60
19203,87,2,1,16,1,1,2,30
19204,62,1,1,17,3,3,1,60
19205,80,2,1,2,3,2,1,30
19206,62,1,2,2,2,1,1,60
19207,26,1,3,2,3,2,1,70
19208,77,1,1,2,3,2,1,30
19209,25,2,1,26,3,2,1,30
19210,79,2,1,2,3,2,1,30
19211,48,1,1,2,3,1,1,30
19212,119,1,1,9,3,2,1,60
19213,80,1,1,45,3,1,1,20
19214,93,2,5,7,3,2,1,30
19215,3,1,1,7,1,2,1,30
19216,55,1,2,9,2,2,1,30
19217,30,1,1,2,3,2,1,30
19218,139,1,1,2,3,1,1,30
19219,83,2,1,2,3,5,1,30
19220,2,1,1,7,3,1,1,20
19221,117,1,1,2,3,5,2,60
19222,120,1,1,2,3,5,1,30
19223,98,1,1,7,3,2,1,30
19224,122,1,1,9,2,2,3,30
19225,77,2,2,5,3,2,1,30
19226,9,2,7,2,3,3,1,30
19227,130,1,8,2,3,1,2,30
19228,69,1,4,2,3,1,1,30
19229,136,2,1,2,3,1,1,30
19230,81,2,1,9,3,2,2,30
19231,47,2,1,16,2,2,3,30
19232,22,1,1,2,3,1,2,20
19233,20,1,1,17,3,1,1,30
19234,147,2,8,16,2,2,2,30
19235,72,1,1,9,3,2,2,30
19236,37,1,1,13,3,1,2,30
19237,22,1,1,8,3,1,1,30
19238,94,1,1,2,3,1,1,50
19239,128,2,1,8,3,2,2,30
19240,35,1,4,17,3,2,1,30
19241,113,1,1,9,3,2,3,30
19242,101,1,1,2,3,3,1,70
19243,56,1,1,5,1,1,2,40
19244,42,2,1,2,3,1,1,30
19245,80,2,1,2,3,2,2,50
19246,65,1,6,9,3,2,1,30
19247,90,1,1,2,3,2,1,60
19248,90,1,1,10,3,2,2,30
19249,132,1,2,9,3,1,1,30
19250,109,1,1,13,3,2,1,60
19251,22,2,1,4,3,1,3,40
19252,100,2,1,9,2,1,1,40
19253,86,2,2,37,3,1,2,70
19254,31,2,7,2,3,2,1,30
19255,68,1,2,3,2,2,3,60
19256,130,1,2,3,3,2,1,30
19257,95,1,1,9,3,2,1,30
19258,140,2,1,2,3,2,1,20
19259,85,2,4,9,3,2,1,30
19260,90,2,1,9,3,2,1,40
19261,42,2,2,2,3,4,4,40
19262,121,1,3,7,3,1,1,50
19263,134,1,6,6,3,2,1,30
19264,8,1,1,3,3,2,1,30
19265,74,1,1,9,3,4,1,40
19266,94,1,3,7,3,2,1,30
19267,77,1,2,2,3,2,3,30
19268,70,1,1,3,3,2,1,20
19269,155,1,1,12,3,2,1,30
19270,76,1,5,5,3,2,1,30
19271,138,1,1,2,3,2,1,70
19272,43,1,3,9,3,1,2,30
19273,137,1,1,13,3,1,4,30
19274,135,2,1,9,3,2,1,30
19275,19,2,1,2,3,2,1,30
19276,88,1,2,9,3,1,1,20
19277,3,1,1,2,2,2,1,30
19278,112,2,1,2,3,3,3,30
19279,83,1,1,2,3,2,1,30
19280,112,1,1,9,3,2,4,30
19281,100,1,1,8,3,5,1,50
19282,111,1,1,11,3,4,1,40
19283,83,1,1,33,2,1,1,40
19284,74,1,1,2,3,1,1,30
19285,142,1,4,2,2,2,3,30
19286,95,1,1,2,3,2,1,30
19287,85,2,1,24,3,3,1,30
19288,98,2,1,3,3,2,1,70
19289,64,1,2,9,3,1,1,30
19290,13,1,1,2,3,1,1,70
19291,19,1,8,25,2,3,1,30
19292,39,1,1,2,3,2,2,30
19293,14,1,1,7,3,2,2,30
19294,149,1,3,9,2,2,3,30
19295,115,2,1,2,1,3,1,70
19296,63,2,1,2,3,1,1,40
19297,1,1,1,17,3,2,1,30
19298,6,1,1,14,3,1,2,70
19299,15,1,1,5,2,2,1,30
19300,23,2,1,2,1,2,5,60
19301,69,1,1,17,3,2,1,30
19302,34,2,4,13,3,1,1,30
19303,30,1,6,2,3,3,2,20
19304,40,2,1,3,3,2,1,70
19305,62,1,1,19,3,3,1,40
19306,62,2,1,9,3,1,1,30
19307,79,2,1,2,3,2,1,60
19308,72,1,6,9,2,1,1,30
19309,25,1,1,2,2,5,3,20
19310,117,1,2,2,3,1,1,60
19311,131,2,2,6,3,1,2,60
19312,101,1,1,9,3,2,2,30
19313,61,1,3,2,3,4,2,50
19314,140,1,2,2,3,1,1,30
19315,162,1,4,2,3,3,3,30
19316,79,1,2,13,3,2,1,30
19317,68,2,1,2,2,3,2,30
19318,54,1,1,2,2,3,1,30
19319,56,2,1,9,3,2,1,60
19320,56,1,1,14,3,2,1,30
19321,104,2,1,2,3,2,1,30
19322,55,2,1,2,3,1,1,30
19323,125,1,1,9,2,2,2,30
19324,69,1,1,2,3,2,1,30
19325,122,1,1,2,3,1,1,60
19326,34,2,1,7,3,1,1,30
19327,8,1,1,8,2,2,1,30
19328,131,1,5,2,3,2,2,60
19329,70,1,3,3,2,2,2,30
19330,108,2,1,9,3,2,1,30
19331,4,1,5,7,3,3,1,30
19332,24,2,1,9,3,1,1,30
19333,25,1,3,2,3,1,1,30
19334,92,1,7,3,1,2,2,30
19335,140,2,5,2,3,1,3,30
19336,121,1,1,11,3,4,1,30
19337,24,1,2,7,3,2,1,60
19338,7,1,3,2,3,3,1,30
19339,89,1,1,2,3,2,1,40
19340,70,2,1,2,1,1,1,60
19341,12,2,1,13,2,2,1,70
19342,76,1,7,2,3,3,2,30
19343,11,2,2,3,3,2,1,30
19344,131,2,1,2,3,2,1,30
19345,24,1,2,13,3,2,1,60
19346,125,1,1,2,3,3,2,30
19347,21,1,2,13,2,2,3,30
19348,35,2,1,9,3,2,3,30
19349,106,2,1,2,3,2,1,30
19350,128,1,1,32,3,2,1,30
19351,70,2,2,9,3,5,1,60
19352,122,2,5,2,3,2,1,70
19353,55,2,2,2,3,2,1,30
19354,141,2,2,2,3,3,3,50
19355,35,1,8,7,3,3,3,30
19356,8,1,1,2,3,1,1,30
19357,96,2,1,7,3,2,1,50
19358,113,1,1,2,3,2,2,70
19359,20,1,1,27,3,4,1,60
19360,163,1,1,7,3,5,1,30
19361,100,2,2,16,2,2,2,30
19362,50,2,2,2,3,2,1,30
19363,131,1,1,4,2,2,3,30
19364,102,2,2,2,2,1,3,30
19365,97,1,1,2,2,1,2,40
19366,23,1,1,2,2,2,2,40
19367,115,1,2,6,3,2,2,30
19368,9,1,1,9,2,1,1,30
19369,64,2,2,9,3,1,2,40
19370,149,2,1,2,3,2,1,40
19371,28,1,7,2,3,1,1,60
19372,101,2,1,2,3,3,2,20
19373,29,1,2,13,2,2,2,30
19374,131,2,1,2,3,2,1,30
19375,125,1,1,6,3,2,1,30
19376,157,2,5,5,3,2,2,60
19377,61,1,1,28,3,2,1,50
19378,44,1,1,2,3,1,2,60
19379,113,1,4,7,3,1,1,30
19380,85,2,1,3,3,2,4,70
19381,167,1,1,7,2,2,2,60
19382,13,1,1,10,3,1,1,50
19383,122,2,1,5,3,2,2,30
19384,104,2,1,2,2,1,1,40
19385,130,1,1,30,3,1,1,30
19386,138,2,1,2,1,4,3,60
19387,89,1,1,3,3,2,1,60
19388,30,1,1,2,2,2,2,30
